trade_date,Binance_Coin,Bitcoin,Bitcoin_Cash,Bitcoin_SV,Cardano,Chainlink,Crypto_com_Coin,EOS,Ethereum,Huobi_Token,Litecoin,Monero,NEO,Stellar,Tether,Tezos,TRON,UNUS_SED_LEO,USD_Coin,XRP
2019-11-28,-0.0264,-0.0091,-0.0076,-0.0142,0.0036,0.0178,-0.0322,-0.0188,-0.0085,0.0151,-0.02,-0.0351,-0.0181,-0.0142,-0.01,0.0157,-0.0169,0.0108,0,-0.0023
2019-11-29,0.0369,0.0392,0.0274,0.0295,0.0554,0.0304,0.034,0.0588,0.0233,0.044,0.0379,0.0349,0.0461,0.0158,0,0.0232,0.0196,-0.0077,-0.01,0.0248
2019-11-30,-0.0344,-0.025,-0.0266,-0.0169,-0.0244,-0.0437,-0.0412,-0.0144,-0.0179,0,-0.0291,-0.0213,-0.0397,0.0082,0,0.0152,-0.0434,0.0033,-0.0023,-0.0164
2019-12-01,-0.0141,-0.0194,-0.0126,-0.032,-0.0209,-0.0317,-0.0277,0.0072,-0.0089,0.0036,0.0048,-0.0218,-0.0096,-0.0265,0,-0.062,0.0283,0.0067,-0.0012,-0.0051
2019-12-02,-0.0202,-0.0139,-0.0024,-0.0368,-0.0394,-0.0376,-0.0229,-0.0329,-0.0142,0.0623,-0.0404,0.0082,-0.0351,-0.0351,0,-0.008,-0.0451,-0.0077,0.0023,-0.0259
2019-12-03,0.0079,-0.0003,-0.0131,-0.0464,-0.0037,0.019,0.007,0.0037,-0.0074,-0.0101,-0.0096,-0.0112,0.0022,-0.0017,0,0.0395,0.0003,0.0054,0.0012,0.0013
2019-12-04,-0.002,-0.0093,-0.0169,-0.0054,-0.0136,-0.0383,0.0073,-0.0187,-0.0082,-0.0415,-0.0042,-0.0071,-0.0305,-0.0101,0.01,-0.0315,-0.0555,0.0024,0,-0.0161
2019-12-05,0.0309,0.0267,0.0189,0.0051,0.0124,-0.0098,0.1217,0.0187,0.0169,0.0035,0.0024,0.0179,0.0103,0.0018,0,0.0392,0.0123,0.0088,0.01,0.03
2019-12-06,-0.0032,0.0132,-0.0003,0.0112,0.0117,0.0291,0.0043,0.0147,-0.0004,-0.0035,0.0081,0.0044,-0.0046,-0.0089,-0.01,0.0597,0.007,-0.0118,-0.01,0.0115
2019-12-07,-0.0025,0.0012,-0.0027,-0.0068,0.0114,-0.0145,0.0005,0,-0.0028,0.0035,-0.0007,0.0086,0.0248,0.0007,0.01,0.0495,-0.0077,-0.0045,0.01,0.013
2019-12-08,0,0.0011,0.008,0.0114,0.0049,0,-0.0038,0.0073,0.0166,-0.0071,0.0068,-0.0088,0.0111,0.0191,0,0.1047,0.0108,-0.0003,0,0.0087
2019-12-09,-0.0141,-0.0218,-0.0213,-0.0206,-0.0383,0.0145,-0.003,-0.0332,-0.0202,-0.0143,-0.0222,0.0013,-0.0336,-0.0304,-0.01,-0.0315,-0.0195,0.0001,0,-0.0219
2019-12-10,-0.0322,-0.0167,-0.0074,0.0098,-0.0237,0.0826,-0.0156,-0.0189,-0.0133,-0.0218,-0.0067,-0.0242,-0.0195,-0.0156,0.01,-0.0526,-0.0221,-0.0113,0,-0.0051
2019-12-11,-0.0094,-0.0084,-0.0054,-0.0184,0.0013,-0.0405,-0.0044,-0.0154,-0.0184,0,-0.0156,0.0011,-0.0093,-0.0172,0,0.0654,0.0018,-0.0067,-0.01,-0.0101
2019-12-12,0,0.0036,0.0026,-0.0167,0.0019,-0.0279,0.0174,0.0077,0.0138,0.0182,0.003,0.0045,0.0151,0.0006,0,0.1136,-0.0226,-0.0077,0.01,-0.0099
2019-12-13,0.004,0.0037,0.0161,0.0033,0.0104,-0.019,-0.0004,0.0115,-0.0045,0.0036,0.0084,-0.013,0.0273,0.0051,-0.01,0,0.0169,-0.004,-0.01,0.0041
2019-12-14,-0.0252,-0.0201,-0.0172,-0.0038,-0.0185,-0.0342,0.0114,-0.0192,-0.0144,-0.0218,-0.0166,-0.0198,-0.0045,-0.0252,0.01,-0.0522,-0.0111,-0.006,0.01,-0.0155
2019-12-15,-0.0014,0.0039,-0.0007,0.0048,0.0062,0.039,0.0256,-0.0039,0.0017,0.0037,0.0009,-0.0131,0.0101,-0.0053,-0.01,0,0.0061,-0.0066,0,0.0057
2019-12-16,-0.0663,-0.0312,-0.0505,-0.0424,-0.0673,-0.0541,0.0087,-0.0768,-0.0687,-0.0526,-0.0806,-0.0293,-0.0645,-0.057,0,-0.006,-0.0392,-0.0092,-0.01,-0.0534
2019-12-17,-0.0902,-0.043,-0.1055,-0.1008,-0.0748,-0.1178,-0.0098,-0.0741,-0.086,-0.0762,-0.085,-0.0956,-0.0614,-0.0972,-0.0067,-0.081,-0.0779,0.0112,-0.0013,-0.1205
2019-12-18,0.0888,0.0915,0.0671,0.0636,0.0804,0.066,0.0838,0.1072,0.0821,0.1141,0.0951,0.0644,0.1079,0.0435,0.0166,0.0382,0.0695,0.0012,0.0112,0.0657
2019-12-19,-0.0067,-0.0102,-0.0111,-0.0092,-0.0358,-0.0324,0.0026,0.0041,-0.0287,0.0111,-0.0213,-0.0013,-0.0149,-0.0231,0,-0.0579,-0.0225,-0.0333,0,-0.0277
2019-12-20,0.0089,0.0022,0.0029,0.0344,0.0224,0.0535,0.0601,0.0121,-0.0019,0.0146,0.0092,-0.0171,-0.0023,0.0286,0,0.0579,0.0291,0.0057,0,0.0233
2019-12-21,-0.0141,-0.0038,-0.0023,-0.0367,-0.0221,-0.0264,-0.0374,-0.0161,-0.0073,0.018,-0.0072,-0.0331,-0.0105,0.0002,0,-0.078,0.0101,0.007,0,-0.0063
2019-12-22,0.0338,0.0436,0.0464,0.0311,0.0356,0.0367,0.0447,0.032,0.0326,0.0176,0.0481,0.0415,0.0412,0.0218,-0.01,-0.0068,0.0921,0.0173,-0.01,0.0148
2019-12-23,-0.0345,-0.021,-0.0317,-0.0195,-0.0374,-0.0314,-0.0189,-0.0039,-0.0288,-0.0105,-0.027,-0.0025,-0.0377,-0.0531,0.01,0.0334,-0.0745,-0.0518,0,-0.0311
2019-12-24,0.0052,-0.0045,-0.0054,0.0146,0.0286,-0.0107,0.0003,0.0118,0.0035,0.0105,-0.0042,-0.0242,0.0219,0.0052,0,-0.0132,-0.0153,-0.0171,0.01,0.0066
2019-12-25,-0.0203,-0.0065,-0.0123,-0.0092,-0.0128,-0.0328,-0.0024,-0.0197,-0.0204,-0.0176,-0.0012,0.0063,-0.0103,-0.0371,-0.01,-0.0619,-0.0218,0.0079,0,-0.0077
2019-12-26,0.003,-0.005,0.0073,0.0093,0.0163,0.0328,0.0119,0.0079,-0.0007,-0.0107,-0.0089,-0.0259,-0.0151,0.0375,0,-0.0288,0.0055,0.0189,0,-0.0017
2019-12-27,0.0113,0.007,0.0754,0.0331,-0.0351,0.016,0.0067,0.0196,0.0067,0,0.0223,0.0007,0.0254,0.0216,0.01,0.0073,-0.0084,-0.0182,0,0.0037
2019-12-28,0.0259,0.0038,0.015,0.0409,0.0159,-0.0106,-0.0448,0.0192,0.0087,0.0036,0.0395,0.0046,0.0011,-0.0205,-0.01,-0.0369,0.016,-0.0089,-0.01,0.011
2019-12-29,0.0316,0.0142,0.0312,0.0618,0.0192,0.0159,0.0249,0.0226,0.049,0.0071,0.0192,0.0277,0.051,0.0233,0,-0.0152,0.0167,0.0086,0.01,0.0196
2019-12-30,-0.0142,-0.0176,-0.0169,-0.0343,-0.0203,-0.0321,-0.0275,-0.015,-0.0159,-0.0071,-0.0213,-0.0071,-0.0252,-0.0057,0.01,0.0152,-0.0253,-0.0095,0,-0.0132
2019-12-31,-0.0159,-0.0137,-0.0231,0.001,-0.0225,-0.0388,-0.0105,-0.0268,-0.023,-0.0144,-0.0335,-0.0424,-0.0373,-0.016,-0.0103,0.0149,-0.007,0.0001,-0.01,-0.0082
2020-01-01,-0.0029,0.0009,-0.0011,0.0012,0.0185,0.0223,0.0118,0.0077,0.0091,0.0251,0.0163,0.0261,0.0182,0.005,0.0002,0.0147,-0.0042,0.0045,0,-0.0012
2020-01-02,-0.0494,-0.0303,-0.0435,-0.0459,-0.0214,-0.0394,-0.0334,-0.0554,-0.0263,-0.0251,-0.0538,0,-0.0415,-0.0299,0.0002,-0.0997,-0.0291,0.0023,0.01,-0.0243
2020-01-03,0.0472,0.0502,0.1279,0.1001,0.0427,0.0394,0.0536,0.0706,0.0517,0.0357,0.0633,0.1104,0.046,0.0251,0,0.0317,0.043,0.0355,0,0.0287
2020-01-04,0.0167,0.0089,0.0161,0.0665,0.0121,0.0164,0.0007,0.0113,0.0067,0.0243,0.0212,-0.0108,0.0288,0.0227,0.01,-0.0157,0.0064,0.0005,0,0.0043
2020-01-05,0.0157,0.0001,-0.0085,0.0109,0.0036,-0.0164,-0.002,0.0112,0.0089,0.0068,0.0051,0.0681,-0.0088,-0.0199,0,0,0.0075,0.006,0,0.0061
2020-01-06,0.0585,0.0472,0.0874,0.0607,0.0709,0.0694,0.0537,0.0576,0.0572,0.0367,0.0508,0.0862,0.0743,0.0797,-0.01,0.0389,0.0657,0.017,-0.01,0.1247
2020-01-07,0.0033,0.0495,-0.0053,-0.0323,-0.0061,0.084,0.0452,-0.0035,-0.0053,0.0291,0.013,-0.0025,0.0051,0.0144,0,-0.0077,-0.0121,0.016,-0.0005,-0.0349
2020-01-08,-0.0277,-0.0103,-0.0091,0.001,-0.0167,0.0326,0.0503,-0.0213,-0.016,-0.0225,-0.0167,0.0108,-0.03,-0.0227,0,0.0228,-0.0214,0.0177,0.0005,-0.0231
2020-01-09,-0.0069,-0.0252,-0.0077,0.0308,-0.0021,0.0046,-0.0368,-0.0108,-0.0163,-0.0033,-0.0095,-0.0044,-0.0095,-0.0475,0.01,-0.0305,-0.0004,-0.0358,0.01,-0.0199
2020-01-10,0.0359,0.0358,0.1237,0.3741,0.0141,0.0136,0.0434,0.0733,0.0352,0.0162,0.0748,-0.0107,0.0435,-0.0012,-0.01,0.0154,0.0384,0.0007,-0.01,0.0355
2020-01-11,-0.0053,-0.0159,-0.0378,-0.1271,-0.0013,0.0267,-0.0052,0.0067,-0.0072,0.0159,0.0108,-0.0021,-0.0143,0.0244,0,0,0,-0.0125,0,-0.0021
2020-01-12,0.0244,0.0191,0.0286,0.0905,0.0232,-0.0132,0.0213,0.0647,0.0204,-0.0224,0.0363,0.0148,0.055,0.0161,0,0,0.0245,0.0128,0,0.0177
2020-01-13,-0.0059,-0.0059,-0.0027,0.0549,-0.0194,-0.027,0.0023,-0.0254,-0.0113,-0.013,-0.0268,-0.0223,-0.0207,-0.0041,0,-0.0232,-0.0182,-0.0278,0,-0.0141
2020-01-14,0.0879,0.0806,0.2695,0.8858,0.1195,0.0874,0.0587,0.2082,0.1403,0.0604,0.1621,0.0797,0.1109,0.0797,0,0.0383,0.1284,0.0565,0,0.0988
2020-01-15,0.0595,-0.0024,-0.0315,-0.3013,0.0212,0.0042,0.0421,-0.0158,0.0016,0.0123,-0.0074,0.0842,0.0159,0.05,-0.0003,0.0075,0.0332,0.0128,0,-0.0077
2020-01-16,-0.0328,-0.0095,-0.0403,0.0004,-0.0277,0.0328,0.0118,0.0158,-0.0111,-0.0123,-0.0074,-0.0397,-0.0132,-0.0192,-0.0004,0.1061,-0.0096,-0.0502,0,-0.0187
2020-01-17,0.0602,0.0233,0.1185,-0.0884,0.0831,0.0924,0.0219,0.0232,0.0381,0.0123,0.065,0.0519,0.0536,0.1109,0.0008,-0.0067,0.0315,0.037,0,0.0437
2020-01-18,-0.0178,0.0015,-0.079,-0.1392,-0.0028,0.0182,0.0038,-0.0258,0.0265,-0.0185,-0.0344,-0.0292,0.0008,0.0182,0,0.0067,0.0028,0.0181,0.01,0.0187
2020-01-19,-0.0256,-0.0268,-0.0024,0.1055,-0.0662,-0.0557,-0.0202,-0.0538,-0.0491,-0.022,-0.0275,-0.0311,-0.0571,-0.0183,-0.0015,-0.0481,-0.0639,-0.043,-0.0127,-0.0322
2020-01-20,-0.0023,-0.0056,0.0161,0.0857,0.0441,0.0301,0.0168,-0.0028,0.0009,0.0063,-0.0104,-0.0022,-0.0089,0.0328,0.0015,0.1131,0.0004,-0.0021,0.0027,-0.0098
2020-01-21,0.0451,0.0101,-0.0011,0.0416,0.0471,-0.0112,0.0101,0.0138,0.0153,0.028,0.0078,0.0148,0.0072,0.006,0,-0.0385,0.0402,0.0318,0,0.0165
2020-01-22,-0.0184,-0.0075,0.011,-0.018,-0.0073,-0.0075,0.0095,-0.0027,-0.0083,-0.0031,0.0121,-0.0142,0.0018,-0.0414,0,0.0385,0.0026,-0.0063,0,-0.0047
2020-01-24,-0.043,-0.0275,-0.0832,-0.1459,-0.0143,-0.0583,-0.0296,-0.0027,-0.0316,-0.0408,-0.0677,-0.0516,-0.0643,-0.0441,0,-0.045,-0.0558,0.0224,0,-0.0567
2020-01-25,-0.0041,-0.0092,-0.0259,-0.0194,-0.0398,-0.0161,-0.0101,-0.0307,-0.0109,-0.0097,-0.0153,-0.0039,-0.0153,-0.0223,0,-0.0132,-0.013,-0.0055,0,-0.0118
2020-01-26,0.0267,0.027,0.1084,0.0461,0.0304,0.0437,0.0253,0.0334,0.0413,0.0192,0.0457,0.0375,0.0387,0.0442,0,0.0132,0.0367,-0.0131,0.01,0.0455
2020-01-27,0.0142,0.0358,0.0441,0.0911,0.0721,0.0154,0.0348,0.0815,0.0168,0.0157,0.0444,0.0264,0.0301,0.0182,0,0.0066,0.0195,0.0035,0.0099,0.0023
2020-01-28,0.024,0.0491,0.0437,-0.0188,0.0982,0.019,0.0639,0.0225,0.0313,0.0155,0.032,0.0321,0.0231,0.011,0,0.013,0.0828,0.003,0,0.0309
2020-01-29,-0.0117,-0.0045,0.007,-0.0233,0.0124,0.0477,-0.0055,-0.0174,-0.0075,0.0422,-0.0098,0.0337,-0.0115,0.0235,0,0.0128,0.0037,0.0018,0.0098,-0.0116
2020-01-30,0.0373,0.0204,0.0296,0.037,0.0467,0.0421,0.0164,0.0866,0.0536,0.0319,0.1262,0.0682,0.0426,-0.0087,0,0.0677,0.0427,-0.0203,0.0097,0.033
2020-01-31,-0.0207,-0.0168,-0.0458,-0.0926,-0.0415,-0.0314,0.0073,-0.0472,-0.0248,-0.0173,-0.0041,-0.0393,-0.0233,0.0057,0,-0.012,-0.0428,-0.0165,-0.0097,-0.0183
2020-02-01,0.0005,0.0045,0.0149,0.0227,0.0418,0.0071,-0.0121,0.0048,0.0193,0.0087,0.0424,0.0172,-0.0026,-0.0178,0,0.0471,0.0202,-0.0007,0,0.0092
2020-02-02,0.0125,-0.0052,-0.0072,-0.0069,-0.0058,-0.0035,0.0289,0.0143,0.0266,0.0029,-0.0084,0.0229,0.0536,0.0468,0,0.0932,0.0038,0.0179,0,0.0377
2020-02-03,0.0005,-0.0055,0.0147,0.0143,0.0215,-0.0214,-0.0118,-0.0048,0.0066,-0.0087,-0.0064,0.0234,-0.0159,0.0109,-0.0011,0.046,0.0043,-0.0047,0,0.0154
2020-02-04,-0.0153,-0.0122,-0.0086,-0.0314,-0.0174,-0.0109,0.0431,0.0118,-0.0033,-0.0058,-0.0229,-0.0204,0.0241,0.0342,0.0011,-0.0408,0.0022,0.0158,-0.0098,0.0467
2020-02-05,0.0556,0.046,0.1496,0.094,0.0562,0.0394,0.0407,0.0616,0.0762,0.0428,0.061,0.0355,0.0466,0.0362,0,0.1085,0.0757,0.0086,0.0098,0.0392
2020-02-06,0.0693,0.012,0.0018,-0.0109,0.0088,0.0105,0.0126,0.0132,0.0389,0.033,0.0123,0.0013,0.0101,0.026,-0.0028,0.0093,0.0813,-0.003,-0.0098,0.017
2020-02-07,0.0685,0.0068,-0.0069,0.0002,0.0006,0.1392,0.0039,0.0044,0.0478,0.0526,0.0131,0.0188,-0.007,0.0153,0.0005,0.0138,-0.0213,0.0258,0,-0.0104
2020-02-08,-0.0128,0.007,0.0085,0.1285,0.0026,0.0298,0.0032,0.0342,0.0019,-0.0181,0.028,0.0137,-0.0071,-0.0108,0.0018,0.0447,-0.0095,0.0107,0,-0.0073
2020-02-09,0.1099,0.0252,0.0141,0.0403,0.0306,0.0203,0.0366,0.0512,0.024,0.0359,0.0081,0.0826,0.1074,0.0274,0.0005,0.1422,0.0083,0.0309,0,0.0186
2020-02-10,0.0367,-0.026,0.0068,0.0065,-0.0232,-0.0203,-0.017,-0.0202,-0.0224,0.1709,-0.0363,-0.0325,-0.0389,-0.0274,0,-0.0076,0.0088,0.0313,0,-0.0301
2020-02-11,0.0165,0.0351,0.0183,0.0309,,0.1546,0.0305,0.067,0.0537,-0.015,0.0299,0.0573,0.0131,0.0399,-0.0016,0.1015,0.0201,0.0334,-0.0099,0.0219
2020-02-12,0.0319,0.0115,0.0304,0.0091,0.1241,0.0125,0.028,0.0189,0.1181,0.0504,0.0595,0.0586,0.0728,0.082,0.0016,0.1353,0.0572,-0.0098,0.0196,0.083
2020-02-13,-0.0397,-0.0109,-0.0024,-0.0212,0.003,-0.0405,0.0305,-0.0019,0.0101,-0.0228,-0.0111,-0.0296,0.02,0.0321,-0.0014,-0.0621,-0.0065,-0.0198,-0.0098,0.0707
2020-02-14,0.0332,0.0095,0.0349,0.0038,0.0287,0.1306,0.0454,0.0037,0.0584,0.0551,0.0317,0.0252,0.0982,0.0373,0.0014,0.1063,0.0984,-0.0151,0,0.0245
2020-02-15,-0.0853,-0.0419,-0.1153,-0.1504,-0.1,-0.0253,-0.1017,-0.1229,-0.071,-0.0302,-0.0813,-0.0648,-0.1062,-0.0794,-0.0009,-0.0873,-0.1099,-0.0188,-0.0099,-0.0892
2020-02-16,-0.0286,0.0045,-0.0509,-0.0813,-0.0191,0.0455,-0.0078,-0.0722,-0.0185,0.0342,-0.0179,-0.0051,-0.0155,-0.054,0.0001,0.0218,-0.0487,0.0012,0,-0.0373
2020-02-17,0.0034,-0.0249,-0.016,0.0792,-0.0426,-0.0455,-0.0646,-0.0137,0.0246,-0.0653,-0.0256,-0.0705,0.0155,-0.0439,-0.0008,-0.0313,-0.0333,0.0139,0,-0.0291
2020-02-18,0.0214,0.0456,0.023,-0.0011,0.0417,0.0543,0.0589,0.0537,0.0568,0.0454,0.0504,0.0439,0.0302,0.0381,0.0015,0.091,0.038,0.004,0.0099,0.0388
2020-02-19,-0.0746,-0.0515,-0.0916,-0.0682,-0.0824,-0.0313,-0.0312,-0.1351,-0.0819,-0.0349,-0.0797,-0.0964,-0.0928,-0.054,0,0.0314,-0.105,0.004,-0.0099,-0.0706
2020-02-20,-0.0045,-0.0026,-0.0258,-0.0112,0.0106,-0.03,-0.0343,0,-0.007,-0.0084,-0.0216,-0.0205,-0.0014,0.0063,0,0.0139,-0.0223,-0.0025,0,-0.0189
2020-02-21,-0.0023,0.0081,0.0184,0.0137,0.0065,0.0047,0.0138,0.0149,0.0292,0.0042,0.0536,0.0484,-0.0021,0.011,0,-0.0338,0.0163,-0.0304,0,0.0093
2020-02-22,-0.0095,-0.0024,-0.0148,-0.0317,-0.0052,-0.0453,0.0076,0.0122,-0.0124,-0.0538,0.0226,-0.0164,-0.0194,-0.0363,0,-0.053,-0.0056,-0.0082,-0.01,0.0035
2020-02-23,0.0384,0.0267,0.0718,0.0487,0.053,0.0336,0.0462,0.0612,0.0426,0.0538,0.057,0.0721,0.0399,0.0595,-0.002,0.0587,0.0589,-0.0021,-0.0026,0.0244
2020-02-24,-0.0352,-0.028,-0.0618,-0.0595,-0.0423,-0.081,-0.0275,-0.0564,-0.0317,-0.0233,-0.0516,-0.0717,-0.0701,-0.0597,0.0008,-0.0987,-0.0703,-0.0024,0.0023,-0.0437
2020-02-25,-0.0803,-0.0325,-0.0645,-0.0656,-0.045,-0.1079,-0.0159,-0.0122,-0.0679,-0.0851,-0.0595,-0.0298,-0.0713,-0.0602,0.0012,-0.1201,-0.0414,-0.043,0.0005,-0.0657
2020-02-26,-0.0787,-0.0574,-0.1115,-0.1435,-0.1308,0.0253,-0.1086,-0.1416,-0.0936,-0.0454,-0.1542,-0.0802,-0.1203,-0.0967,0,-0.0179,-0.1453,0.024,0,-0.0932
2020-02-27,0.0169,-0.0041,0.0208,0.0067,0.0047,0.0928,0.0108,0.014,0.0047,0.0313,0.0082,-0.0151,0.0374,0.0119,-0.0016,0.0108,0.0276,0.0227,0,0.0268
2020-02-28,-0.0142,-0.0128,-0.0303,-0.0478,-0.0218,0.0518,-0.0056,-0.0253,0,0.1013,-0.0289,-0.0242,-0.0158,-0.0288,-0.0013,-0.0144,0.0069,0.0056,-0.007,-0.0035
2020-02-29,0.038,-0.0084,-0.017,-0.0172,-0.0224,-0.0121,-0.0185,0.0085,-0.0309,0.0399,-0.0206,-0.0247,-0.0062,-0.0147,0.0129,0,-0.0254,0.0111,0.007,-0.0218
2020-03-01,-0.0322,-0.0043,0.016,0.0737,-0.0344,-0.0576,0.0118,-0.0028,-0.004,-0.055,-0.01,-0.0267,0.0151,-0.0212,-0.01,-0.0521,-0.0078,-0.0083,0,-0.0102
2020-03-02,0.0439,0.0353,0.0723,0.0955,0.0637,0.084,0.0392,0.0443,0.0516,0.0342,0.0511,0.0562,0.0539,0.0512,-0.005,0.0593,0.0586,-0.0017,-0.0058,0.0424
2020-03-03,-0.0086,-0.0093,-0.0227,-0.0198,-0.0039,0.0819,0.0266,-0.0136,-0.0268,-0.0255,0.0023,-0.0364,-0.0348,-0.0145,0.005,-0.0072,-0.0129,-0.0006,0.0058,-0.0185
2020-03-04,0.0162,-0.0037,-0.0308,-0.0639,0.005,0.013,0.002,-0.011,0.0002,0.0022,-0.0125,-0.0029,0.0137,0.0041,0,0.0966,0.0252,-0.0021,0,0.0006
2020-03-05,0.0412,0.0363,0.0548,0.0398,0.041,0.0171,0.0157,0.0488,0.0209,0.0107,0.0273,0.0415,0.0285,0.0197,0,0.0163,0.0102,0.0122,0,0.0213
