trade_date,Binance_Coin,Bitcoin,Bitcoin_Cash,Bitcoin_SV,Cardano,Chainlink,Crypto_com_Coin,EOS,Ethereum,Huobi_Token,Litecoin,Monero,NEO,Stellar,Tether,Tezos,TRON,UNUS_SED_LEO,USD_Coin,XRP
2020-01-21,16690481,2769256,7738074,9204952,2134736930,44131826,394919859,606169171,58128195,44426362,54508379,877163,39275425,6493004885,31080893275,33068460,73028921730,8115513,311559856,7233965102
2020-01-22,13227632,2593734,7148126,7032864,1465376297,36546705,336583218,629559942,54497636,32145584,53038034,905938,38062146,5475115143,29749248330,30163554,68100041314,8651512,309750921,6412004772
2020-01-24,12243421,2849173,10039406,9492175,1709802797,47142069,403001445,849599631,64330725,36902306,62593490,1032927,39667290,6521829220,33356108238,31238973,73308492299,9541037,315274054,7433493920
2020-01-25,12243075,2337121,6878617,6673691,1300593210,39029571,397592436,571734907,50917009,27901436,54305767,677450,36864140,5631090681,26340299495,29191321,70384390003,8676722,265326087,6192913852
2020-01-26,14447765,2614571,9697092,7474963,1429131266,40519529,229823734,677783977,56241569,33857705,59753449,828761,38259861,5683736692,29121614731,28717481,76072802836,8094785,290930528,7022474475
2020-01-27,12956704,3272738,11622419,11351237,2097601981,48301498,216576767,987528617,64921248,52979348,66664073,1012471,44398708,5994228546,37771545362,29193586,78002274728,9790024,388174121,7458600843
2020-01-28,14385896,3765926,10563158,10040111,4128190039,49650670,198546638,980227028,67796574,55495689,70681440,913207,40601435,7266420115,44123906993,30597729,90889760721,10433500,492622151,8740290366
2020-01-29,12305009,3285916,10486985,10142616,3518571001,61089709,120552672,852636739,61039595,71198451,64504280,1098425,41592243,6687188050,42323320108,32933104,80957558410,10083142,372447543,7942615734
2020-01-30,14503370,3439865,10472747,8996260,2792559644,66331435,95286308,1097656936,70077219,69930302,94232220,1334691,44603875,6223873782,43624728074,33578901,82861124876,9924400,305635563,8865839799
2020-01-31,13317170,3121234,9546406,8074338,2380325169,46380823,99406510,875905845,64292813,71976088,84065051,1542364,40904630,5950120120,40496855325,29498450,76034966345,11241385,349583474,7837103814
2020-02-01,13091514,2766056,8510037,7422880,2013864385,42821755,69003134,691746551,63599468,46054503,86658507,1050689,39070295,5765247345,34763069931,21897796,71351474911,11178370,304524794,6625717376
2020-02-02,13973768,3291383,8550876,7011444,2886724960,47717372,275995132,749825112,75502567,52224613,77745381,1630906,51903073,7428808288,40560625161,45499977,77600115497,10099695,372911449,10065767467
2020-02-03,12340783,3319485,8949217,7054907,1891994448,46036542,196938063,702596252,65485879,41369111,70924501,1485248,42094807,6061487726,39871159311,57368087,73995182250,10143091,376692817,8535736098
2020-02-04,11655772,3236160,8224250,6689616,1928444895,48900865,279848150,666831991,61796749,39177612,64497059,1061834,43661079,6686714987,36970807005,44999385,73176612334,11424730,373170350,11126801599
2020-02-05,16122273,3748148,12859272,9541251,2397874300,56281531,414729112,847687365,75558780,62308438,73489030,1130292,56153102,7706601212,46504757742,55103032,75528693109,10492746,457100188,12245432872
2020-02-06,19824446,3890647,10986768,8085636,2296904276,57805058,322173020,853690561,78861126,90424151,74900910,1143180,53793209,7417650514,46614060776,46748116,89776976796,10271442,488875955,11003213729
2020-02-07,22762750,3536124,10109955,6896848,2210921730,122949124,322556116,766114215,76647177,98228851,68385127,1397856,57290452,7305088355,43075350134,42934441,78826423177,11048211,663216303,8451433547
2020-02-08,17156381,3577838,10007413,11513322,2271185795,90981282,209929884,804420368,75092864,73548719,72888158,1325382,56492662,6736787350,44311882803,41803082,71350458224,12997743,608060391,8556613800
2020-02-09,22723571,3584052,10083569,10442462,2265996222,66044760,327195547,849714217,66550179,77534669,67018900,1480587,68241675,6642292523,44988206760,79651254,66843073144,11518797,646759938,8374485467
2020-02-10,29482910,3943924,10226232,9023863,2243534267,67556902,364631347,887918904,71709836,243179192,70972859,1610359,69124632,7163234138,48784184264,58742783,71722233604,9800204,719169601,8637196007
2020-02-11,22305390,3752638,9967279,8303748,,105041068,332596222,821112660,73860705,116660470,62834516,1661959,60424836,7171478229,46037861882,52473893,67656203300,10087274,833393869,8601900985
2020-02-12,18895744,4231391,10772182,8274168,3425057569,113635795,213690033,904031212,97933405,76274420,72221467,2036912,67955130,9539021218,54872849392,107670018,72775095449,10060065,544665825,14002747614
2020-02-13,17877025,4805749,10545886,9189411,3673044102,85075714,147424398,995283230,96722901,78345619,81373691,1671499,72969691,10439569968,63633691312,75672624,83882032418,9528893,829991960,20515891450
2020-02-14,18227085,4222665,10492682,7530902,2634125984,100675922,429144228,806450109,85306538,74622181,65889549,1441022,69946014,7599539629,54737458022,62547135,83108340108,10872636,909836477,13535036367
2020-02-15,18032100,4342744,11176391,8477429,2840242497,114453870,350827478,1224103349,86282732,124514397,70378279,1595048,68735191,7002001527,57275290400,58578510,70885223418,8876641,835654426,13360535437
2020-02-16,19791093,4376020,12768395,10216317,3270998522,145636295,297938662,1454607130,95887944,127625400,81578509,1717793,79490742,8197792827,60208685194,70898267,84220884430,8180357,917323950,13389455845
2020-02-17,17813008,4687827,16488292,12513321,3228788322,120294802,395192194,1362212790,98903867,111533311,75390090,1924707,74774661,8434886504,63109732213,74047190,83370532857,11255226,974147287,12689235830
2020-02-18,16496101,4767113,14215898,11315176,3011674948,97735400,361012546,969072469,96704276,72748264,74525447,1675315,63192227,7122879004,60663038414,61756834,77305606664,8855348,728838064,12726823942
2020-02-19,12858389,4752576,11339558,9304089,2763459573,92872909,338984423,1057076307,83734223,80421377,71516766,1298398,60241623,6035918947,54920030584,76068361,78892902635,9224755,844877583,10760803416
2020-02-20,16097704,4669532,18261166,10195816,3481531772,93379558,287411287,1276281172,89740700,70849736,78151814,2010568,68473030,7003908154,55986244963,77005674,95052639431,13453871,968251792,11411039964
2020-02-21,17841988,4242624,12864185,7940860,3087509683,79354814,443625275,969347575,79715761,43682825,77996081,1731246,59167787,6526309820,47618138884,56055961,87974642010,9680717,997499894,9597415271
2020-02-22,14894419,3704261,9365424,7350888,2271691578,72361590,659908506,750217286,64046494,47310474,74668063,1673484,54009066,5639937655,41243330013,58978471,77085517140,8732233,940741523,7953924257
2020-02-23,19599866,4205209,10735804,7799083,3178851309,71769455,513699297,902738755,73071179,54979602,73737459,1629304,57966221,6045604418,47495721419,59223900,79161329613,10122877,1035183894,8284173802
2020-02-24,15941194,4605999,12613098,8362913,3379797593,84248998,373165794,1083866109,83124648,61260856,81965595,1778051,58917740,6514544003,56689448236,72708135,88616145224,8146546,1116636921,8935227293
2020-02-25,16808112,4477204,12594605,8564122,3090758558,91865178,351422483,1230372280,85291136,75285157,78458441,1931309,62852128,6852277094,55067283871,73644853,87517126748,13507813,1048050105,9885140961
2020-02-26,22683157,5552187,20171628,14573956,3913934869,142194562,309010642,1619941617,110815701,110772196,98620372,1945830,72470538,8108940511,68910958735,110328946,111646426851,13195649,1160696128,13520689634
2020-02-27,21418370,5165597,16526310,11447275,3189584357,130346063,108283950,1295921023,113367915,89306429,92218460,1803835,72780619,7592694889,61449946385,99019011,108806070447,10345599,1097362414,11862688382
2020-02-28,24305253,5110337,16134011,10512384,3132526363,124950501,241499141,1208085309,99506210,176212980,86854123,1567772,68853812,7090020724,57030496851,59422895,97155970407,8214414,1043353734,10428560037
2020-02-29,30404339,4144564,12333784,8993136,1956680013,109359388,315414483,980972068,81419119,272920594,70466904,1488658,66038615,5505817521,44789990998,53946441,90899735728,7251777,942144187,8818811835
2020-03-01,19767156,4119479,13026755,11168944,2069401453,106009011,305854134,976450936,82857698,128633321,74116518,1541175,67104314,6342648011,45600955332,43956254,92426419645,7811701,897676018,9072396349
2020-03-02,22117485,4917093,60940881,12031488,2246552627,107943242,315900325,1229759107,90339404,89171748,89273205,1647777,86664312,6890428935,67608092139,55255381,96529920986,9118807,941631466,10547896243
2020-03-03,18031065,4800998,88808579,11013491,2402387253,117833938,155515296,1228850176,87257130,65085334,88632067,1519555,95217169,6925746763,50808982765,44095360,85807687338,7784360,1015308971,10670658807
2020-03-04,18378692,3961310,31545771,8968737,2792520288,143703834,174945257,856311722,73795435,43969737,72907400,1518041,73547500,6529347796,48605279710,65695292,79914145446,10349726,786351195,9728240719
2020-03-05,20844108,4451949,14491529,10307383,2244465556,115842320,296413080,873799198,80219008,46533161,76977909,1441653,64836093,7129108246,49920180590,87321613,79762300368,8297950,765829131,9700639085
2020-03-06,21343823,4486148,14155399,9307481,1967412887,81851227,141177702,781154728,81957581,39075735,76222170,1966568,70148633,7082922779,49428602515,51067448,75920170671,7150911,1402949787,10020205280
2020-03-07,16262571,4016851,11404972,7971616,1801886865,83313138,60337519,717492892,80733109,36643585,68911418,1581707,61056086,6882336968,46235710546,49715087,73614299504,7438790,1241486019,8768082796
2020-03-08,19669607,4697724,16278485,10426055,2416345310,131638320,65341851,1175893274,97513676,68900758,80579557,2064192,71525561,8945852922,54485814599,71502652,85475573680,7149164,1422983415,11835139645
2020-03-09,24904579,5855501,20722505,12641881,2962688757,184448484,90518200,1454672468,117440293,99061765,100047562,2508638,88241908,10698448999,63592275315,89634472,95640884103,8090789,1314091579,13444012392
2020-03-10,21542613,5332275,14940191,9512756,2492534895,130482742,124410666,943867895,91096087,54372651,78577973,2044205,81071196,8023529049,51242234682,70728247,82615755101,8265770,1545918026,10997367793
2020-03-11,17268449,4890003,13493370,9159905,2540781500,117643446,187904837,926884503,85859824,43392516,77138408,1986009,73851114,7973301301,47136278258,60558669,84817446378,9362706,1297214218,10135657099
2020-03-12,34046060,8380599,25137383,16976291,5657738406,230841699,220253363,2760168804,144097010,144181147,136475206,3489102,89495349,12554559861,72774644763,145125608,115810183604,6562848,1575802411,20406339487
2020-03-13,66680692,14078840,45213001,30432707,7721553418,404325270,355507101,5070735918,226956816,246764451,220922574,5707689,125332361,20497644275,96910547541,296012569,190870579113,7815478,830689250,34520049882
2020-03-14,28797618,6717621,20589220,14669877,2389573375,196522248,473154363,1910242095,99339476,86948945,91048608,3019772,72933568,9778033295,48336942016,93803727,114229535839,1891514,574424825,15069255325
2020-03-15,32666870,6419129,17347073,13342753,2533879953,207173909,487861420,1570560954,102359986,89592996,96964581,3112044,84967065,9592273277,43945453268,93197458,115242393614,3360151,712798810,14594198550
2020-03-16,31764031,8718928,23375132,18432347,3707405281,277610783,489126172,2024464111,135568693,121905280,117704277,3899061,77467014,11507136228,57404442629,140813725,116545535996,3586176,701189228,17944595962
2020-03-17,29644685,7543404,18880712,16301495,3072598007,222122921,327765812,1376233369,107659680,74750738,99022512,3420058,82207562,9172677679,47412412746,109108790,111515138640,9093923,569945884,14948119907
2020-03-18,26192063,7239784,16604542,13474738,3066363787,163163002,467931662,1252375055,101563546,76486244,94301487,3548191,85048996,9258941249,47002089525,88520419,103495317927,10480579,669497165,13661077219
2020-03-19,36386974,8924301,26020049,22612988,4278733612,216292729,506300254,1743376152,130427978,114875558,114286888,3800085,91954071,11806561486,64912342859,123987000,116089540968,9969251,1083718840,16814168178
2020-03-20,35921310,8788234,25908275,23904702,4752052258,233968478,395233894,1970244103,140796703,115990419,117556813,,95117929,9906682569,72407771940,128156597,104187774810,10697293,963319888,18306527429
2020-03-21,32261869,6862872,19170315,18516596,3218634582,140696392,424303791,1435866061,103058317,88538745,89936483,3176957,72863153,8964065481,52708366043,84432966,96523058687,8856426,1075094651,13128829457
2020-03-22,26586569,6674756,18986165,20677273,2785645222,138697290,400972576,1324903039,97584971,95118734,85121510,3076341,75031512,8568906319,49060368968,72813717,88954551820,9618637,688524562,12094825745
2020-03-23,30843265,7592649,19801221,19305399,3291852522,167636530,298171822,1372184469,109591279,71470707,96724591,3305947,75987751,9407229198,57452485643,95062407,102864842441,10042516,691887365,13765956260
2020-03-24,27204089,7333512,17116336,17187193,2998648359,141307370,279542637,1237981877,106764122,51945568,84075846,3498626,72431397,9206867944,57806235269,88229026,95293849805,9277242,748483098,13488626901
2020-03-25,23373430,6647372,15442382,14921231,2798235365,112690573,299787015,1107934191,97709434,46429007,78687783,3141943,68487535,7733748183,52290969775,80632310,91829527906,9346544,736993337,12944651830
2020-03-26,23431382,5272595,15044791,11558904,2713662295,91971617,197903020,1028142597,82803476,35428086,71314177,3595978,60964585,7340715016,42082392877,44171146,87098250516,8880986,832951250,13284357800
2020-03-27,20491862,5245710,14733873,11222325,2849247485,99768450,177795598,1101133672,83703905,46547729,74933062,2918062,58911876,7370784016,41358840619,48639533,85172249635,9752646,954091673,16225474474
2020-03-28,20725363,5488555,15839999,12942600,2889292931,108714433,452436662,1208867581,91815981,51217395,80211787,2792229,65213335,8404249704,44101424019,65025278,90006515748,9731410,818296788,15284624340
2020-03-29,18523406,4665103,13065694,10106911,2448378800,85721159,453426603,902765918,77469179,38170642,70439219,2395899,59019706,6827409208,35075162352,46215578,82877277866,8461997,649793746,11755323387
2020-03-30,25759054,6007450,14924904,14503878,2810003716,105422454,329516153,1166826767,91621195,48818497,86787888,2789054,64650229,8051724450,43929023823,60647507,94966090215,10960425,953041626,12686423845
