trade_date,Binance_Coin,Bitcoin,Bitcoin_Cash,Bitcoin_SV,Cardano,Chainlink,Crypto_com_Coin,EOS,Ethereum,Huobi_Token,Litecoin,Monero,NEO,Stellar,Tether,Tezos,TRON,UNUS_SED_LEO,USD_Coin,XRP
2019-11-25,-0.00065,0.01384,0.01974,0.04031,0.01284,0.00881,-0.0861,0.03608,0.02523,0.02045,0.02429,0.04024,-0.00219,0.01247,-0.0198,-0.07756,0.02566,-0.0348,-0.00995,-0.02065
2019-11-26,0.01688,0.01006,0.01748,0.03062,0.02588,0,-0.00253,0.03482,0.01686,0.04744,0.03094,0.02983,0.02274,0.0165,0.00995,0,0.07577,0.01003,0.00995,0.01599
2019-11-27,0.03605,0.04249,0.03453,0.00065,0.05409,-0.02217,0.02236,0.02256,0.02676,0.01533,0.01553,0.07879,0.01593,0.00857,0,0.016,0.04639,-0.0053,0,0.01313
2019-11-28,-0.02643,-0.00914,-0.00761,-0.01419,0.0036,0.01778,-0.0322,-0.01876,-0.00847,0.01509,-0.01999,-0.0351,-0.01808,-0.01419,-0.00995,0.01575,-0.01692,0.01076,0,-0.00227
2019-11-29,0.03694,0.03917,0.02737,0.02947,0.05541,0.03037,0.034,0.05884,0.02332,0.04396,0.03794,0.03492,0.04613,0.0158,0,0.02317,0.01964,-0.0077,-0.00995,0.02483
2019-11-30,-0.03439,-0.025,-0.02659,-0.01694,-0.02439,-0.04368,-0.04118,-0.01439,-0.01793,0,-0.02906,-0.02132,-0.03971,0.00823,0,0.01515,-0.04342,0.00335,-0.00234,-0.01639
2019-12-01,-0.01409,-0.01939,-0.0126,-0.03199,-0.02095,-0.03175,-0.02772,0.00722,-0.00889,0.00358,0.00483,-0.02178,-0.00964,-0.02649,0,-0.06204,0.0283,0.00668,-0.00121,-0.00505
2019-12-02,-0.0202,-0.01387,-0.00236,-0.03682,-0.03944,-0.03756,-0.02293,-0.03291,-0.01419,0.0623,-0.04042,0.00818,-0.03505,-0.03511,0,-0.00803,-0.04508,-0.00768,0.00235,-0.02586
2019-12-03,0.00787,-0.00025,-0.01307,-0.04643,-0.00366,0.01896,0.00701,0.00371,-0.00741,-0.01012,-0.00965,-0.01117,0.00223,-0.00175,0,0.03953,0.00026,0.00541,0.00121,0.00132
2019-12-04,-0.00196,-0.00935,-0.01691,-0.00543,-0.0136,-0.03828,0.00734,-0.01869,-0.00821,-0.04153,-0.0042,-0.00714,-0.03049,-0.01007,0.00995,-0.0315,-0.05547,0.00239,0,-0.01615
2019-12-05,0.03093,0.02671,0.01893,0.00512,0.01238,-0.0098,0.12169,0.01869,0.01689,0.00353,0.00243,0.01793,0.01027,0.00178,0,0.03922,0.01226,0.00884,0.00995,0.02996
2019-12-06,-0.00318,0.01316,-0.00033,0.0112,0.01171,0.02913,0.00431,0.01471,-0.0004,-0.00353,0.00813,0.00443,-0.00455,-0.00887,-0.00995,0.05972,0.00696,-0.01183,-0.00995,0.01149
2019-12-07,-0.00255,0.00122,-0.00268,-0.00683,0.01142,-0.01446,0.00054,0,-0.00282,0.00353,-0.00066,0.00863,0.02478,0.00073,0.00995,0.04948,-0.00771,-0.00448,0.00995,0.01295
2019-12-08,0,0.00107,0.00801,0.01135,0.00492,0,-0.0038,0.00727,0.0166,-0.00707,0.00677,-0.00881,0.01106,0.01914,0,0.10467,0.01084,-0.00026,0,0.00867
2019-12-09,-0.01414,-0.02184,-0.02126,-0.02063,-0.03834,0.01446,-0.003,-0.03315,-0.02024,-0.01429,-0.02223,0.00129,-0.03356,-0.03042,-0.00995,-0.03155,-0.01951,0.00006,0,-0.02186
2019-12-10,-0.03223,-0.01673,-0.00741,0.0098,-0.02368,0.08262,-0.01557,-0.0189,-0.01331,-0.02182,-0.0067,-0.02423,-0.01953,-0.0156,0.00995,-0.05264,-0.02208,-0.01132,0,-0.00511
2019-12-11,-0.0094,-0.00837,-0.00539,-0.01843,0.00134,-0.04045,-0.0044,-0.01538,-0.01835,0,-0.01558,0.00113,-0.00932,-0.01722,0,0.06538,0.00184,-0.00673,-0.00995,-0.01008
2019-12-12,0,0.00355,0.00255,-0.01673,0.00185,-0.02791,0.01744,0.00772,0.01376,0.01822,0.00295,0.00451,0.01511,0.00055,0,0.11355,-0.02261,-0.00769,0.00995,-0.00993
2019-12-13,0.00404,0.00366,0.01614,0.00333,0.01043,-0.01905,-0.00037,0.01147,-0.00454,0.0036,0.00836,-0.01303,0.02731,0.00509,-0.00995,0,0.01688,-0.00404,-0.00995,0.00407
2019-12-14,-0.02518,-0.02015,-0.01715,-0.00376,-0.01852,-0.03423,0.01139,-0.01919,-0.01438,-0.02182,-0.01656,-0.01977,-0.0045,-0.02517,0.00995,-0.05219,-0.01113,-0.00599,0.00995,-0.01552
2019-12-15,-0.00138,0.00387,-0.00067,0.00483,0.00619,0.03903,0.02561,-0.00388,0.00168,0.00367,0.00091,-0.01307,0.0101,-0.00534,-0.00995,0,0.00615,-0.0066,0,0.00571
2019-12-16,-0.06633,-0.03122,-0.05049,-0.04239,-0.06725,-0.05407,0.00869,-0.07681,-0.06869,-0.05264,-0.08063,-0.02929,-0.06454,-0.05703,0,-0.00597,-0.03918,-0.00924,-0.00995,-0.05344
2019-12-17,-0.09023,-0.04303,-0.1055,-0.10078,-0.07477,-0.11778,-0.00983,-0.07411,-0.086,-0.07619,-0.08501,-0.09563,-0.06137,-0.09718,-0.00668,-0.08104,-0.07791,0.01123,-0.00127,-0.12051
2019-12-18,0.08876,0.0915,0.06714,0.0636,0.08039,0.06596,0.08385,0.10717,0.0821,0.11407,0.09511,0.06441,0.10789,0.04353,0.01663,0.03822,0.06949,0.00119,0.01123,0.06571
2019-12-19,-0.00667,-0.01022,-0.01113,-0.00919,-0.03577,-0.03244,0.00255,0.00406,-0.02874,0.01109,-0.02131,-0.00125,-0.01488,-0.02306,0,-0.05789,-0.02253,-0.03333,0,-0.02769
2019-12-20,0.00888,0.00222,0.00287,0.03436,0.02239,0.05349,0.06014,0.01207,-0.00194,0.0146,0.00923,-0.01707,-0.00231,0.02861,0,0.05789,0.02909,0.00569,0,0.02329
2019-12-21,-0.0141,-0.00384,-0.00229,-0.0367,-0.02206,-0.02639,-0.03736,-0.01613,-0.00731,0.01795,-0.00722,-0.03305,-0.01046,0.00017,0,-0.07796,0.01012,0.00697,0,-0.00634
2019-12-22,0.0338,0.04359,0.04642,0.03115,0.03556,0.03675,0.04473,0.032,0.03256,0.01764,0.04808,0.04152,0.0412,0.02178,-0.00995,-0.00678,0.09209,0.01733,-0.00995,0.01481
2019-12-23,-0.03455,-0.02098,-0.03172,-0.0195,-0.03742,-0.03142,-0.01885,-0.00394,-0.02882,-0.01054,-0.02705,-0.00253,-0.0377,-0.05312,0.00995,0.03345,-0.07445,-0.05184,0,-0.03112
2019-12-24,0.00522,-0.00451,-0.00537,0.0146,0.02856,-0.0107,0.00029,0.01179,0.00349,0.01054,-0.00417,-0.02416,0.02188,0.0052,0,-0.01325,-0.01529,-0.01706,0.00995,0.00655
2019-12-25,-0.02029,-0.00649,-0.01232,-0.00917,-0.01279,-0.03279,-0.00237,-0.01972,-0.02043,-0.01764,-0.00123,0.00626,-0.0103,-0.0371,-0.00995,-0.06188,-0.0218,0.00787,0,-0.00772
2019-12-26,0.00303,-0.00499,0.00735,0.00929,0.01626,0.03279,0.01193,0.00794,-0.00071,-0.01073,-0.0089,-0.02592,-0.01507,0.0375,0,-0.02878,0.00546,0.01893,0,-0.00171
2019-12-27,0.01129,0.00704,0.07541,0.03311,-0.03506,0.016,0.00668,0.01957,0.0067,0,0.02235,0.00066,0.02538,0.0216,0.00995,0.00727,-0.00839,-0.0182,0,0.00371
2019-12-28,0.02586,0.00382,0.01503,0.04089,0.01594,-0.01064,-0.04481,0.01919,0.00869,0.00359,0.03952,0.00462,0.00114,-0.0205,-0.00995,-0.0369,0.01604,-0.00891,-0.00995,0.01103
2019-12-29,0.03159,0.0142,0.03124,0.06175,0.0192,0.01592,0.02491,0.02256,0.04897,0.00714,0.01919,0.02771,0.05101,0.02331,0,-0.01515,0.01673,0.00857,0.00995,0.01962
2019-12-30,-0.01424,-0.01762,-0.01686,-0.03426,-0.02033,-0.03209,-0.02747,-0.01498,-0.01593,-0.00714,-0.02129,-0.00707,-0.02518,-0.00569,0.00995,0.01515,-0.02527,-0.00947,0,-0.01316
2019-12-31,-0.0159,-0.01372,-0.02309,0.00103,-0.02255,-0.03879,-0.01049,-0.02677,-0.02303,-0.01444,-0.03354,-0.04239,-0.03727,-0.01601,-0.01027,0.01493,-0.00704,0.00007,-0.00995,-0.00816
2020-01-01,-0.00292,0.00091,-0.00108,0.00124,0.01849,0.02235,0.01175,0.00772,0.00914,0.02514,0.01632,0.02613,0.01824,0.00501,0.00016,0.01471,-0.00422,0.00449,0,-0.00118
2020-01-02,-0.04941,-0.03027,-0.0435,-0.04589,-0.02136,-0.03944,-0.03337,-0.05535,-0.02626,-0.02514,-0.05378,0,-0.04153,-0.0299,0.00016,-0.0997,-0.0291,0.00227,0.00995,-0.02429
2020-01-03,0.04722,0.05017,0.12794,0.10006,0.04271,0.03944,0.05356,0.07062,0.0517,0.03572,0.06325,0.1104,0.04604,0.02512,0,0.03175,0.04296,0.03545,0,0.02872
2020-01-04,0.0167,0.00892,0.0161,0.06654,0.01207,0.01644,0.00066,0.0113,0.00669,0.02426,0.02123,-0.01082,0.02883,0.02269,0.00995,-0.01575,0.00638,0.00047,0,0.0043
2020-01-05,0.01571,0.00009,-0.00853,0.01088,0.00364,-0.01644,-0.00205,0.01117,0.00892,0.00683,0.00506,0.06807,-0.00878,-0.01993,0,0,0.00752,0.00597,0,0.00606
2020-01-06,0.0585,0.04716,0.08737,0.06071,0.0709,0.06936,0.05373,0.05757,0.05718,0.03673,0.05081,0.08619,0.07434,0.07974,-0.00995,0.03892,0.06569,0.01703,-0.00995,0.12472
2020-01-07,0.00334,0.04953,-0.00533,-0.03235,-0.00605,0.084,0.04523,-0.0035,-0.00528,0.02908,0.01301,-0.00255,0.0051,0.01443,0,-0.00766,-0.0121,0.01595,-0.0005,-0.03488
2020-01-08,-0.0277,-0.01032,-0.00908,0.00096,-0.01666,0.03264,0.05034,-0.02128,-0.01601,-0.02255,-0.01673,0.01082,-0.02998,-0.02275,0,0.02281,-0.02138,0.01769,0.0005,-0.02313
2020-01-09,-0.00687,-0.02516,-0.00766,0.03079,-0.00209,0.00458,-0.03677,-0.01081,-0.01627,-0.00326,-0.00946,-0.00438,-0.00949,-0.04748,0.00995,-0.03054,-0.00043,-0.03576,0.00995,-0.01994
2020-01-10,0.0359,0.03584,0.12374,0.37412,0.01406,0.01361,0.04339,0.07333,0.03521,0.01621,0.07476,-0.0107,0.04353,-0.00121,-0.00995,0.01538,0.03843,0.00073,-0.00995,0.03551
2020-01-11,-0.00534,-0.01592,-0.03783,-0.12711,-0.00133,0.02667,-0.0052,0.00671,-0.00718,0.01595,0.01082,-0.00205,-0.0143,0.02438,0,0,0,-0.01254,0,-0.00215
2020-01-12,0.02445,0.01909,0.02859,0.09052,0.02322,-0.01325,0.02131,0.06475,0.02036,-0.0224,0.03628,0.01477,0.05504,0.01611,0,0,0.02447,0.01278,0,0.01769
2020-01-13,-0.00589,-0.00591,-0.00269,0.05494,-0.0194,-0.02703,0.00226,-0.0254,-0.01131,-0.01303,-0.02678,-0.02233,-0.02066,-0.00409,0,-0.02317,-0.01819,-0.02781,0,-0.01409
2020-01-14,0.08794,0.0806,0.26948,0.88581,0.11954,0.08739,0.05871,0.20824,0.14034,0.06043,0.16208,0.07966,0.11091,0.07971,0,0.03832,0.12835,0.05653,0,0.09876
2020-01-15,0.05953,-0.00235,-0.0315,-0.30132,0.02121,0.00418,0.04205,-0.01579,0.00163,0.01227,-0.00738,0.08422,0.01589,0.05004,-0.00034,0.00749,0.03318,0.01281,0,-0.00767
2020-01-16,-0.03283,-0.00949,-0.04034,0.00038,-0.02769,0.03279,0.0118,0.01579,-0.01113,-0.01227,-0.00743,-0.0397,-0.01322,-0.01918,-0.00043,0.10611,-0.00959,-0.05016,0,-0.01873
2020-01-17,0.06021,0.02326,0.11847,-0.08843,0.08311,0.09237,0.02185,0.02323,0.03813,0.01227,0.065,0.05192,0.05355,0.1109,0.00077,-0.00673,0.03145,0.03701,0,0.04367
2020-01-18,-0.0178,0.00154,-0.07895,-0.13917,-0.00283,0.01822,0.00381,-0.02584,0.02652,-0.01846,-0.03441,-0.02919,0.00084,0.0182,0,0.00673,0.00283,0.01805,0.00995,0.01871
2020-01-19,-0.02558,-0.02681,-0.00239,0.10551,-0.06618,-0.05567,-0.02017,-0.05378,-0.04908,-0.02198,-0.02747,-0.03114,-0.05706,-0.01833,-0.00147,-0.04812,-0.06386,-0.043,-0.01266,-0.03217
2020-01-20,-0.00231,-0.0056,0.01613,0.0857,0.04413,0.03008,0.01677,-0.00277,0.0009,0.00633,-0.01043,-0.00215,-0.00894,0.03277,0.00147,0.11308,0.00036,-0.0021,0.00271,-0.00976
2020-01-21,0.04513,0.01014,-0.00113,0.04165,0.0471,-0.01117,0.01015,0.01376,0.01532,0.028,0.00784,0.01482,0.00716,0.00604,0,-0.03847,0.0402,0.03178,0,0.01645
2020-01-22,-0.01837,-0.00746,0.01103,-0.01803,-0.00731,-0.00752,0.00951,-0.00274,-0.00834,-0.00307,0.01207,-0.0142,0.00178,-0.04139,0,0.03847,0.0026,-0.00627,0,-0.00469
2020-01-24,-0.04305,-0.0275,-0.08317,-0.14588,-0.01434,-0.05827,-0.02961,-0.00274,-0.03163,-0.04082,-0.06771,-0.05159,-0.0643,-0.04414,0,-0.04502,-0.05581,0.02236,0,-0.05671
2020-01-25,-0.00411,-0.00923,-0.02587,-0.0194,-0.0398,-0.01613,-0.01005,-0.03069,-0.01091,-0.00966,-0.01534,-0.00389,-0.0153,-0.02231,0,-0.01325,-0.013,-0.00548,0,-0.01179
2020-01-26,0.02673,0.027,0.10837,0.04609,0.03036,0.04374,0.02531,0.03343,0.0413,0.01923,0.04568,0.03749,0.03874,0.04421,0,0.01325,0.03667,-0.01311,0.00995,0.04549
2020-01-27,0.01423,0.03576,0.04411,0.09109,0.07206,0.01544,0.03476,0.08152,0.01681,0.01575,0.04437,0.02642,0.03013,0.01815,0,0.00656,0.01951,0.00354,0.00985,0.00232
2020-01-28,0.02402,0.04914,0.04373,-0.01879,0.09822,0.01898,0.0639,0.02247,0.03133,0.0155,0.03199,0.03211,0.02311,0.01097,0,0.01299,0.08279,0.00304,0,0.03094
2020-01-29,-0.01166,-0.00449,0.007,-0.02331,0.01235,0.04772,-0.00548,-0.01744,-0.00751,0.04217,-0.00977,0.03368,-0.01149,0.02353,0,0.01282,0.0037,0.00175,0.00976,-0.01163
2020-01-30,0.03726,0.02044,0.02957,0.03699,0.04666,0.04211,0.01639,0.08659,0.05361,0.03193,0.12618,0.06815,0.04263,-0.00865,0,0.06772,0.04275,-0.02034,0.00966,0.03301
2020-01-31,-0.02065,-0.0168,-0.04577,-0.09257,-0.04146,-0.03142,0.00727,-0.04718,-0.02483,-0.01729,-0.00412,-0.03931,-0.02327,0.00565,0,-0.01198,-0.0428,-0.01654,-0.00966,-0.01826
2020-02-01,0.00055,0.00452,0.01486,0.02268,0.04185,0.00707,-0.01212,0.00482,0.0193,0.00868,0.0424,0.01719,-0.00262,-0.01777,0,0.04707,0.02024,-0.00072,0,0.00925
2020-02-02,0.01254,-0.00518,-0.00722,-0.00688,-0.00579,-0.00353,0.02893,0.01432,0.02659,0.00288,-0.00837,0.02292,0.05361,0.0468,0,0.09322,0.00377,0.01792,0,0.03771
2020-02-03,0.00054,-0.00546,0.01472,0.01431,0.02148,-0.02143,-0.01179,-0.00475,0.00661,-0.00866,-0.00643,0.02344,-0.01587,0.01089,-0.00109,0.04604,0.00428,-0.0047,0,0.01541
2020-02-04,-0.01528,-0.01219,-0.00858,-0.03137,-0.0174,-0.01089,0.04311,0.01183,-0.00327,-0.00581,-0.0229,-0.02038,0.02412,0.03422,0.00109,-0.04082,0.00223,0.01577,-0.00976,0.04673
2020-02-05,0.05563,0.04603,0.14958,0.09402,0.05616,0.03936,0.04074,0.06159,0.07618,0.0428,0.061,0.0355,0.04656,0.03618,0,0.10848,0.07572,0.00858,0.00976,0.03918
2020-02-06,0.06934,0.01203,0.00176,-0.01087,0.00884,0.01047,0.01263,0.01319,0.03894,0.03297,0.01234,0.00128,0.01014,0.02595,-0.00279,0.0093,0.08127,-0.003,-0.00976,0.01696
2020-02-07,0.06847,0.00677,-0.00689,0.00017,0.00055,0.13916,0.00393,0.00436,0.04777,0.05264,0.01313,0.01878,-0.00701,0.01526,0.00054,0.01379,-0.02126,0.02577,0,-0.01044
2020-02-08,-0.01277,0.00704,0.00851,0.12851,0.00257,0.02976,0.00317,0.03419,0.00188,-0.01811,0.02798,0.01373,-0.00706,-0.01084,0.00179,0.04465,-0.00952,0.01069,0,-0.00733
2020-02-09,0.1099,0.02518,0.0141,0.04034,0.03064,0.02032,0.03656,0.05119,0.02404,0.0359,0.00808,0.08264,0.10741,0.0274,0.00047,0.14223,0.00829,0.03094,0,0.01863
2020-02-10,0.03675,-0.02604,0.00682,0.00646,-0.02316,-0.02032,-0.01696,-0.02016,-0.02239,0.17092,-0.03632,-0.03248,-0.03894,-0.02737,0,-0.0076,0.00881,0.03128,0,-0.03011
2020-02-11,0.01652,0.03505,0.01831,0.03085,,0.15457,0.03047,0.06695,0.0537,-0.01497,0.02995,0.05728,0.01315,0.03992,-0.00158,0.10154,0.02009,0.03344,-0.00985,0.02187
2020-02-12,0.03186,0.01147,0.03036,0.00909,0.12409,0.01248,0.028,0.01887,0.11808,0.05043,0.05955,0.05859,0.07276,0.08197,0.00158,0.13525,0.0572,-0.00976,0.01961,0.08303
2020-02-13,-0.03969,-0.01087,-0.00244,-0.02116,0.00304,-0.04051,0.0305,-0.00187,0.01008,-0.0228,-0.01113,-0.02962,0.02004,0.03215,-0.00142,-0.06213,-0.00652,-0.0198,-0.00976,0.07074
2020-02-14,0.03325,0.00952,0.03489,0.00375,0.02873,0.13062,0.04544,0.00374,0.05839,0.05506,0.03171,0.0252,0.09819,0.0373,0.00142,0.10632,0.09836,-0.01505,0,0.02454
2020-02-15,-0.08528,-0.04185,-0.11533,-0.15036,-0.10001,-0.02526,-0.10169,-0.12293,-0.07104,-0.03021,-0.0813,-0.06481,-0.10616,-0.07942,-0.00087,-0.08727,-0.10987,-0.01879,-0.00985,-0.08924
2020-02-16,-0.02856,0.00454,-0.0509,-0.08129,-0.01911,0.04546,-0.00783,-0.07216,-0.01845,0.03417,-0.01794,-0.00508,-0.01545,-0.05402,0.00014,0.02177,-0.04874,0.00125,0,-0.03727
2020-02-17,0.0034,-0.0249,-0.01599,0.07923,-0.04258,-0.04546,-0.06464,-0.0137,0.02459,-0.06533,-0.02561,-0.07051,0.01545,-0.04395,-0.0008,-0.03125,-0.03331,0.01388,0,-0.0291
2020-02-18,0.02142,0.04558,0.02301,-0.00107,0.04167,0.05431,0.05889,0.0537,0.05685,0.04537,0.05045,0.04392,0.03021,0.03811,0.00153,0.09097,0.03802,0.00399,0.00985,0.03881
2020-02-19,-0.07462,-0.05145,-0.09156,-0.06821,-0.08241,-0.03132,-0.03119,-0.13509,-0.08194,-0.03488,-0.07968,-0.09637,-0.09279,-0.05397,0,0.03139,-0.10502,0.00402,-0.00985,-0.07061
2020-02-20,-0.00449,-0.00259,-0.02581,-0.01125,0.01061,-0.02999,-0.03428,0,-0.00699,-0.00839,-0.0216,-0.02054,-0.00142,0.00633,0,0.01395,-0.02229,-0.00251,0,-0.01893
2020-02-21,-0.00225,0.00808,0.01841,0.01371,0.0065,0.00467,0.01381,0.01485,0.02923,0.0042,0.05355,0.04842,-0.00213,0.01096,0,-0.03381,0.01632,-0.03042,0,0.00929
2020-02-22,-0.00951,-0.0024,-0.01479,-0.0317,-0.0052,-0.0453,0.00756,0.01221,-0.01239,-0.05383,0.02262,-0.01643,-0.01942,-0.03627,0,-0.05295,-0.00561,-0.00822,-0.01003,0.0035
2020-02-23,0.0384,0.02669,0.07176,0.04865,0.05298,0.03358,0.04618,0.0612,0.04261,0.05383,0.05704,0.07206,0.03986,0.05951,-0.00198,0.05867,0.05892,-0.00208,-0.00264,0.02438
2020-02-24,-0.03522,-0.02803,-0.06177,-0.05952,-0.04234,-0.08103,-0.02755,-0.05635,-0.03166,-0.02333,-0.0516,-0.07169,-0.07009,-0.05966,0.00078,-0.09873,-0.07028,-0.00237,0.00226,-0.04368
2020-02-25,-0.08027,-0.03249,-0.06454,-0.06563,-0.04503,-0.10792,-0.01588,-0.01215,-0.06786,-0.08506,-0.05945,-0.02976,-0.07135,-0.06022,0.0012,-0.12014,-0.04143,-0.04304,0.00046,-0.06572
2020-02-26,-0.07873,-0.05741,-0.11147,-0.14352,-0.13081,0.02532,-0.10863,-0.1416,-0.09358,-0.04541,-0.15417,-0.08022,-0.1203,-0.09671,0,-0.01789,-0.14526,0.02398,0,-0.09324
2020-02-27,0.01688,-0.00409,0.02078,0.00673,0.00468,0.09278,0.01078,0.01399,0.00473,0.03129,0.00816,-0.01507,0.03737,0.01187,-0.00159,0.01077,0.02759,0.02268,0,0.02678
2020-02-28,-0.01422,-0.01284,-0.03034,-0.04783,-0.02175,0.0518,-0.0056,-0.02532,0.00004,0.10132,-0.02886,-0.02421,-0.01585,-0.02884,-0.00133,-0.01439,0.00694,0.00557,-0.00704,-0.00346
2020-02-29,0.038,-0.00845,-0.01704,-0.01719,-0.02236,-0.01209,-0.01848,0.00851,-0.03095,0.03988,-0.02063,-0.02466,-0.00623,-0.01467,0.01287,0,-0.02535,0.01107,0.00704,-0.02183
2020-03-01,-0.03218,-0.00432,0.01599,0.07367,-0.03443,-0.05759,0.01183,-0.00283,-0.00401,-0.05498,-0.00996,-0.02667,0.01506,-0.02118,-0.00995,-0.05206,-0.00785,-0.00832,0,-0.0102
2020-03-02,0.04386,0.03525,0.0723,0.09546,0.0637,0.084,0.03917,0.04433,0.05162,0.03419,0.05112,0.05616,0.05393,0.05118,-0.00501,0.05928,0.05862,-0.00173,-0.00581,0.04236
